employee_id,leave_type,start_date,end_date,days,status
EMP0419,Earned Leave,2026-01-13,2026-01-14,1,Approved
EMP0420,Earned Leave,2025-07-07,2025-07-10,3,Pending
EMP0420,Sick Leave,2025-12-07,2025-12-09,2,Pending
EMP0420,Sick Leave,2025-06-19,2025-06-24,5,Pending
EMP0420,Earned Leave,2026-03-10,2026-03-14,4,Rejected
EMP0420,Sick Leave,2025-06-02,2025-06-04,2,Rejected
EMP0421,Sick Leave,2025-09-30,2025-10-05,5,Pending
EMP0421,Earned Leave,2025-11-14,2025-11-15,1,Approved
EMP0422,Earned Leave,2025-12-10,2025-12-13,3,Pending
EMP0422,Earned Leave,2025-10-15,2025-10-19,4,Pending
EMP0422,Sick Leave,2025-10-01,2025-10-06,5,Approved
EMP0422,Casual Leave,2025-04-14,2025-04-18,4,Rejected
EMP0422,Earned Leave,2025-05-20,2025-05-23,3,Pending
EMP0423,Earned Leave,2025-05-24,2025-05-29,5,Approved
EMP0423,Sick Leave,2025-06-19,2025-06-24,5,Rejected
EMP0423,Sick Leave,2026-03-10,2026-03-12,2,Pending
EMP0423,Earned Leave,2025-11-05,2025-11-09,4,Pending
EMP0423,Casual Leave,2025-06-21,2025-06-26,5,Approved
EMP0423,Casual Leave,2026-02-15,2026-02-19,4,Pending
EMP0424,Earned Leave,2025-06-26,2025-06-29,3,Approved
EMP0424,Casual Leave,2025-11-24,2025-11-28,4,Approved
EMP0424,Earned Leave,2025-12-05,2025-12-10,5,Approved
EMP0424,Earned Leave,2025-08-08,2025-08-09,1,Approved
EMP0424,Casual Leave,2025-10-25,2025-10-26,1,Rejected
EMP0424,Sick Leave,2025-08-22,2025-08-23,1,Approved
EMP0425,Sick Leave,2025-05-24,2025-05-29,5,Approved
EMP0425,Sick Leave,2025-04-25,2025-04-28,3,Pending
EMP0425,Sick Leave,2025-05-04,2025-05-07,3,Rejected
EMP0425,Earned Leave,2025-11-30,2025-12-02,2,Approved
EMP0426,Casual Leave,2025-05-31,2025-06-04,4,Rejected
EMP0426,Casual Leave,2025-10-16,2025-10-20,4,Rejected
EMP0426,Earned Leave,2025-08-26,2025-08-31,5,Pending
EMP0426,Sick Leave,2026-01-03,2026-01-05,2,Rejected
EMP0426,Casual Leave,2025-11-20,2025-11-23,3,Rejected
EMP0426,Earned Leave,2025-09-28,2025-09-29,1,Pending
EMP0426,Earned Leave,2026-03-07,2026-03-11,4,Approved
EMP0426,Earned Leave,2026-02-06,2026-02-10,4,Rejected
EMP0427,Earned Leave,2025-04-04,2025-04-07,3,Pending
EMP0427,Earned Leave,2025-12-10,2025-12-14,4,Approved
EMP0427,Casual Leave,2025-06-02,2025-06-03,1,Approved
EMP0427,Sick Leave,2025-06-12,2025-06-14,2,Pending
EMP0427,Casual Leave,2025-10-29,2025-10-31,2,Rejected
EMP0427,Casual Leave,2025-07-14,2025-07-16,2,Pending
EMP0428,Sick Leave,2026-02-16,2026-02-18,2,Approved
EMP0428,Casual Leave,2025-04-26,2025-04-28,2,Approved
EMP0428,Earned Leave,2025-10-15,2025-10-20,5,Approved
EMP0428,Sick Leave,2025-09-10,2025-09-12,2,Pending
EMP0428,Casual Leave,2025-12-08,2025-12-12,4,Rejected
EMP0428,Earned Leave,2025-08-25,2025-08-29,4,Approved
EMP0428,Earned Leave,2025-11-13,2025-11-16,3,Approved
EMP0429,Sick Leave,2026-01-10,2026-01-15,5,Approved
EMP0429,Casual Leave,2025-09-25,2025-09-27,2,Approved
EMP0429,Sick Leave,2026-01-08,2026-01-11,3,Pending
EMP0429,Casual Leave,2025-10-21,2025-10-25,4,Rejected
EMP0429,Earned Leave,2025-11-08,2025-11-13,5,Rejected
EMP0429,Casual Leave,2025-10-19,2025-10-24,5,Pending
EMP0430,Casual Leave,2025-08-28,2025-08-30,2,Pending
EMP0430,Earned Leave,2025-11-19,2025-11-22,3,Rejected
EMP0430,Casual Leave,2026-03-24,2026-03-25,1,Rejected
EMP0431,Casual Leave,2025-11-20,2025-11-22,2,Approved
EMP0431,Casual Leave,2025-11-07,2025-11-12,5,Approved
EMP0431,Earned Leave,2025-09-30,2025-10-02,2,Pending
EMP0431,Casual Leave,2025-08-03,2025-08-06,3,Rejected
EMP0432,Casual Leave,2025-09-13,2025-09-16,3,Approved
EMP0432,Earned Leave,2025-11-16,2025-11-20,4,Pending
EMP0432,Casual Leave,2025-06-19,2025-06-20,1,Rejected
EMP0432,Earned Leave,2025-06-10,2025-06-14,4,Rejected
EMP0432,Sick Leave,2025-09-09,2025-09-13,4,Pending
EMP0432,Casual Leave,2025-11-17,2025-11-21,4,Pending
EMP0432,Casual Leave,2025-11-06,2025-11-07,1,Approved
EMP0432,Casual Leave,2025-09-23,2025-09-27,4,Pending
EMP0433,Sick Leave,2025-07-23,2025-07-27,4,Rejected
EMP0433,Casual Leave,2025-06-06,2025-06-07,1,Rejected
EMP0433,Sick Leave,2025-10-26,2025-10-29,3,Approved
EMP0433,Earned Leave,2025-08-25,2025-08-28,3,Approved
EMP0433,Sick Leave,2025-04-08,2025-04-10,2,Approved
EMP0433,Earned Leave,2025-06-29,2025-07-01,2,Approved
EMP0433,Earned Leave,2025-06-19,2025-06-23,4,Pending
EMP0434,Earned Leave,2026-02-09,2026-02-10,1,Pending
EMP0434,Earned Leave,2025-05-18,2025-05-19,1,Approved
EMP0434,Sick Leave,2025-04-04,2025-04-08,4,Pending
EMP0434,Casual Leave,2026-01-30,2026-02-03,4,Rejected
EMP0434,Casual Leave,2025-12-25,2025-12-28,3,Rejected
EMP0434,Earned Leave,2025-08-22,2025-08-24,2,Approved
EMP0434,Sick Leave,2026-03-11,2026-03-14,3,Rejected
EMP0434,Sick Leave,2025-03-29,2025-03-31,2,Approved
EMP0435,Earned Leave,2025-06-26,2025-06-28,2,Pending
EMP0435,Casual Leave,2026-01-05,2026-01-07,2,Approved
EMP0435,Earned Leave,2025-10-24,2025-10-26,2,Approved
EMP0435,Sick Leave,2026-01-05,2026-01-07,2,Rejected
EMP0435,Earned Leave,2026-01-02,2026-01-05,3,Approved
EMP0435,Earned Leave,2025-10-10,2025-10-14,4,Approved
EMP0436,Earned Leave,2026-03-10,2026-03-14,4,Rejected
EMP0436,Casual Leave,2025-08-24,2025-08-26,2,Rejected
EMP0436,Casual Leave,2026-03-08,2026-03-11,3,Pending
EMP0436,Casual Leave,2025-12-14,2025-12-15,1,Pending
EMP0437,Earned Leave,2025-05-02,2025-05-07,5,Pending
EMP0437,Earned Leave,2026-01-14,2026-01-17,3,Approved
EMP0438,Casual Leave,2026-01-12,2026-01-13,1,Approved
EMP0438,Casual Leave,2025-05-28,2025-06-02,5,Pending
EMP0438,Earned Leave,2025-05-04,2025-05-09,5,Approved
EMP0438,Sick Leave,2025-09-24,2025-09-26,2,Approved
EMP0439,Earned Leave,2025-10-04,2025-10-08,4,Approved
EMP0439,Sick Leave,2025-12-17,2025-12-20,3,Rejected
EMP0439,Earned Leave,2026-02-26,2026-03-02,4,Rejected
EMP0439,Sick Leave,2025-07-15,2025-07-18,3,Pending
EMP0439,Casual Leave,2025-06-12,2025-06-13,1,Pending
EMP0439,Earned Leave,2025-10-11,2025-10-14,3,Approved
EMP0439,Earned Leave,2025-08-12,2025-08-17,5,Rejected
EMP0440,Earned Leave,2025-05-19,2025-05-21,2,Rejected
EMP0440,Sick Leave,2025-09-29,2025-10-04,5,Rejected
EMP0440,Earned Leave,2025-12-01,2025-12-03,2,Approved
EMP0440,Casual Leave,2025-04-28,2025-04-29,1,Rejected
EMP0440,Earned Leave,2026-02-08,2026-02-11,3,Approved
EMP0440,Earned Leave,2025-06-22,2025-06-23,1,Approved
EMP0441,Sick Leave,2025-07-09,2025-07-11,2,Approved
EMP0441,Earned Leave,2026-01-05,2026-01-06,1,Pending
EMP0441,Earned Leave,2025-05-14,2025-05-16,2,Approved
EMP0441,Casual Leave,2025-06-28,2025-07-02,4,Pending
EMP0441,Sick Leave,2026-01-23,2026-01-25,2,Pending
EMP0442,Casual Leave,2025-07-29,2025-08-02,4,Rejected
EMP0442,Casual Leave,2025-11-27,2025-12-02,5,Pending
EMP0442,Sick Leave,2026-03-20,2026-03-22,2,Pending
EMP0442,Casual Leave,2025-08-23,2025-08-27,4,Approved
EMP0442,Earned Leave,2025-07-23,2025-07-24,1,Approved
EMP0442,Sick Leave,2025-04-14,2025-04-18,4,Pending
EMP0442,Sick Leave,2025-08-21,2025-08-26,5,Pending
EMP0442,Casual Leave,2025-11-26,2025-11-29,3,Approved
EMP0443,Casual Leave,2025-09-07,2025-09-09,2,Approved
EMP0443,Sick Leave,2025-11-24,2025-11-27,3,Rejected
EMP0444,Sick Leave,2025-05-27,2025-05-30,3,Approved
EMP0444,Earned Leave,2025-05-07,2025-05-09,2,Approved
EMP0444,Sick Leave,2025-07-12,2025-07-15,3,Pending
EMP0444,Casual Leave,2025-04-08,2025-04-09,1,Pending
EMP0444,Casual Leave,2025-04-06,2025-04-08,2,Pending
EMP0444,Casual Leave,2025-09-20,2025-09-23,3,Pending
EMP0444,Casual Leave,2025-12-03,2025-12-06,3,Pending
EMP0444,Earned Leave,2025-05-28,2025-06-02,5,Rejected
EMP0445,Earned Leave,2025-10-26,2025-10-31,5,Approved
EMP0445,Casual Leave,2026-01-28,2026-02-02,5,Rejected
EMP0445,Sick Leave,2025-04-10,2025-04-15,5,Rejected
EMP0445,Earned Leave,2025-10-12,2025-10-17,5,Rejected
EMP0445,Earned Leave,2026-03-14,2026-03-16,2,Pending
EMP0445,Earned Leave,2025-07-06,2025-07-11,5,Approved
EMP0446,Casual Leave,2025-09-15,2025-09-20,5,Approved
EMP0446,Sick Leave,2025-08-08,2025-08-13,5,Approved
EMP0446,Sick Leave,2025-12-16,2025-12-17,1,Approved
EMP0446,Earned Leave,2025-12-16,2025-12-21,5,Rejected
EMP0446,Casual Leave,2025-04-24,2025-04-28,4,Approved
EMP0447,Sick Leave,2025-05-27,2025-05-31,4,Pending
EMP0447,Casual Leave,2025-09-29,2025-10-01,2,Pending
EMP0447,Sick Leave,2026-02-15,2026-02-20,5,Pending
EMP0447,Earned Leave,2025-09-14,2025-09-17,3,Pending
EMP0447,Earned Leave,2025-08-17,2025-08-21,4,Rejected
EMP0447,Earned Leave,2025-08-17,2025-08-20,3,Pending
EMP0448,Earned Leave,2026-03-18,2026-03-20,2,Approved
EMP0448,Sick Leave,2025-06-02,2025-06-07,5,Rejected
EMP0448,Sick Leave,2025-06-19,2025-06-23,4,Approved
EMP0448,Sick Leave,2025-08-21,2025-08-26,5,Rejected
EMP0448,Sick Leave,2026-03-25,2026-03-28,3,Pending
EMP0448,Earned Leave,2026-03-09,2026-03-10,1,Rejected
EMP0449,Casual Leave,2025-08-14,2025-08-18,4,Rejected
EMP0449,Sick Leave,2025-08-07,2025-08-09,2,Approved
EMP0449,Sick Leave,2026-01-29,2026-02-01,3,Pending
EMP0449,Casual Leave,2025-12-06,2025-12-07,1,Approved
EMP0449,Earned Leave,2025-03-30,2025-04-04,5,Approved
EMP0449,Casual Leave,2025-12-19,2025-12-21,2,Rejected
EMP0450,Casual Leave,2025-04-30,2025-05-05,5,Rejected
EMP0450,Sick Leave,2026-02-26,2026-03-03,5,Rejected
EMP0450,Casual Leave,2025-08-14,2025-08-16,2,Rejected
EMP0450,Casual Leave,2025-04-16,2025-04-20,4,Pending
EMP0450,Earned Leave,2025-10-24,2025-10-27,3,Rejected
EMP0450,Earned Leave,2025-08-18,2025-08-21,3,Rejected
EMP0450,Sick Leave,2025-08-16,2025-08-19,3,Pending
EMP0451,Earned Leave,2026-03-16,2026-03-18,2,Rejected
EMP0451,Casual Leave,2025-06-23,2025-06-26,3,Approved
EMP0451,Casual Leave,2025-09-28,2025-09-30,2,Rejected
EMP0452,Casual Leave,2026-03-09,2026-03-11,2,Approved
EMP0452,Casual Leave,2026-02-08,2026-02-13,5,Pending
EMP0452,Earned Leave,2025-12-12,2025-12-15,3,Pending
EMP0452,Sick Leave,2026-02-19,2026-02-21,2,Approved
EMP0453,Earned Leave,2025-08-23,2025-08-27,4,Pending
EMP0453,Earned Leave,2025-12-02,2025-12-06,4,Rejected
EMP0453,Sick Leave,2026-02-22,2026-02-24,2,Approved
EMP0453,Earned Leave,2025-11-22,2025-11-26,4,Rejected
EMP0453,Casual Leave,2026-03-06,2026-03-08,2,Rejected
EMP0453,Sick Leave,2025-12-02,2025-12-06,4,Rejected
EMP0453,Sick Leave,2025-05-12,2025-05-17,5,Rejected
EMP0454,Casual Leave,2026-03-18,2026-03-23,5,Pending
EMP0454,Earned Leave,2025-06-07,2025-06-09,2,Approved
EMP0454,Sick Leave,2025-09-22,2025-09-24,2,Rejected
EMP0454,Sick Leave,2025-04-18,2025-04-21,3,Pending
EMP0454,Sick Leave,2025-07-08,2025-07-09,1,Rejected
EMP0454,Earned Leave,2025-11-18,2025-11-22,4,Rejected
EMP0454,Earned Leave,2026-01-05,2026-01-09,4,Approved
EMP0455,Casual Leave,2025-09-16,2025-09-17,1,Pending
EMP0455,Sick Leave,2025-11-20,2025-11-22,2,Approved
EMP0456,Sick Leave,2025-12-01,2025-12-04,3,Rejected
EMP0456,Casual Leave,2025-04-14,2025-04-19,5,Approved
EMP0456,Sick Leave,2025-12-20,2025-12-24,4,Rejected
EMP0456,Casual Leave,2025-05-02,2025-05-03,1,Approved
EMP0457,Earned Leave,2025-11-20,2025-11-25,5,Pending
EMP0457,Earned Leave,2026-02-11,2026-02-16,5,Pending
EMP0457,Earned Leave,2025-08-20,2025-08-21,1,Rejected
EMP0457,Sick Leave,2025-07-04,2025-07-09,5,Rejected
EMP0458,Sick Leave,2025-06-04,2025-06-09,5,Rejected
EMP0458,Casual Leave,2026-01-10,2026-01-14,4,Rejected
EMP0458,Earned Leave,2026-01-17,2026-01-21,4,Pending
EMP0459,Sick Leave,2025-08-09,2025-08-10,1,Approved
EMP0459,Sick Leave,2026-01-16,2026-01-19,3,Pending
EMP0459,Sick Leave,2025-10-13,2025-10-17,4,Pending
EMP0459,Sick Leave,2025-11-18,2025-11-21,3,Approved
EMP0459,Casual Leave,2025-04-12,2025-04-13,1,Rejected
EMP0459,Casual Leave,2025-05-24,2025-05-28,4,Approved
EMP0459,Casual Leave,2025-09-03,2025-09-08,5,Pending
EMP0459,Earned Leave,2025-11-20,2025-11-24,4,Rejected
EMP0460,Casual Leave,2026-03-10,2026-03-14,4,Pending
EMP0460,Casual Leave,2026-01-09,2026-01-10,1,Pending
EMP0460,Casual Leave,2025-05-04,2025-05-05,1,Rejected
EMP0460,Sick Leave,2025-05-16,2025-05-18,2,Rejected
EMP0460,Sick Leave,2026-02-05,2026-02-09,4,Pending
EMP0460,Sick Leave,2025-12-29,2025-12-30,1,Rejected
EMP0460,Sick Leave,2025-03-28,2025-04-01,4,Approved
EMP0461,Earned Leave,2025-06-20,2025-06-23,3,Pending
EMP0461,Sick Leave,2025-05-06,2025-05-11,5,Approved
EMP0461,Earned Leave,2025-10-13,2025-10-14,1,Rejected
EMP0461,Earned Leave,2025-07-18,2025-07-19,1,Pending
EMP0461,Casual Leave,2025-10-26,2025-10-31,5,Rejected
EMP0461,Sick Leave,2025-06-28,2025-06-29,1,Pending
EMP0461,Earned Leave,2025-05-20,2025-05-23,3,Rejected
EMP0461,Earned Leave,2025-11-24,2025-11-29,5,Pending
EMP0462,Casual Leave,2025-07-15,2025-07-20,5,Rejected
EMP0462,Sick Leave,2026-03-01,2026-03-02,1,Pending
EMP0462,Casual Leave,2025-12-17,2025-12-18,1,Approved
EMP0462,Casual Leave,2025-11-15,2025-11-20,5,Rejected
EMP0462,Casual Leave,2025-10-31,2025-11-01,1,Pending
EMP0462,Sick Leave,2026-03-21,2026-03-23,2,Rejected
EMP0462,Sick Leave,2025-07-09,2025-07-12,3,Pending
EMP0463,Sick Leave,2025-12-23,2025-12-25,2,Pending
EMP0463,Casual Leave,2026-03-21,2026-03-24,3,Rejected
EMP0463,Sick Leave,2025-08-12,2025-08-16,4,Approved
EMP0463,Casual Leave,2026-01-13,2026-01-16,3,Approved
EMP0463,Casual Leave,2025-04-10,2025-04-13,3,Pending
EMP0463,Earned Leave,2025-12-09,2025-12-10,1,Rejected
EMP0463,Casual Leave,2025-04-04,2025-04-07,3,Pending
EMP0464,Sick Leave,2025-08-03,2025-08-06,3,Approved
EMP0464,Sick Leave,2025-12-18,2025-12-20,2,Approved
EMP0464,Earned Leave,2025-10-22,2025-10-23,1,Pending
EMP0464,Earned Leave,2025-07-20,2025-07-25,5,Pending
EMP0464,Casual Leave,2025-04-28,2025-04-30,2,Pending
EMP0465,Sick Leave,2026-01-14,2026-01-16,2,Approved
EMP0465,Casual Leave,2026-02-15,2026-02-18,3,Pending
EMP0465,Casual Leave,2025-12-21,2025-12-22,1,Rejected
EMP0465,Earned Leave,2025-04-15,2025-04-19,4,Pending
EMP0465,Earned Leave,2026-02-12,2026-02-13,1,Rejected
EMP0465,Sick Leave,2025-05-29,2025-06-02,4,Pending
EMP0465,Earned Leave,2025-07-24,2025-07-26,2,Approved
EMP0465,Sick Leave,2026-03-24,2026-03-25,1,Approved
EMP0466,Sick Leave,2025-09-13,2025-09-15,2,Approved
EMP0466,Sick Leave,2025-05-01,2025-05-05,4,Rejected
EMP0466,Sick Leave,2025-11-03,2025-11-04,1,Rejected
EMP0467,Sick Leave,2025-05-09,2025-05-12,3,Rejected
EMP0467,Sick Leave,2025-08-29,2025-08-30,1,Rejected
EMP0467,Earned Leave,2026-01-30,2026-02-02,3,Rejected
EMP0467,Casual Leave,2025-08-11,2025-08-15,4,Rejected
EMP0467,Casual Leave,2025-10-14,2025-10-19,5,Approved
EMP0468,Casual Leave,2025-09-09,2025-09-14,5,Pending
EMP0468,Casual Leave,2025-07-27,2025-07-30,3,Rejected
EMP0468,Sick Leave,2025-05-03,2025-05-06,3,Approved
EMP0468,Earned Leave,2025-11-14,2025-11-15,1,Approved
EMP0468,Earned Leave,2025-04-17,2025-04-22,5,Rejected
EMP0469,Sick Leave,2025-12-07,2025-12-12,5,Pending
EMP0469,Sick Leave,2026-03-16,2026-03-20,4,Pending
EMP0469,Casual Leave,2025-06-21,2025-06-24,3,Rejected
EMP0469,Sick Leave,2025-10-28,2025-11-02,5,Approved
EMP0469,Earned Leave,2026-01-01,2026-01-04,3,Approved
EMP0469,Sick Leave,2025-04-04,2025-04-07,3,Approved
EMP0470,Sick Leave,2026-03-14,2026-03-18,4,Rejected
EMP0470,Sick Leave,2025-09-26,2025-09-30,4,Pending
EMP0470,Earned Leave,2025-11-11,2025-11-12,1,Approved
EMP0470,Earned Leave,2025-11-22,2025-11-24,2,Pending
EMP0470,Earned Leave,2025-03-30,2025-04-03,4,Rejected
EMP0470,Earned Leave,2025-06-26,2025-06-28,2,Approved
EMP0471,Sick Leave,2026-03-07,2026-03-11,4,Pending
EMP0471,Sick Leave,2025-11-03,2025-11-08,5,Rejected
EMP0471,Earned Leave,2026-03-11,2026-03-15,4,Approved
EMP0471,Casual Leave,2025-10-05,2025-10-09,4,Rejected
EMP0471,Earned Leave,2025-10-22,2025-10-26,4,Rejected
EMP0471,Casual Leave,2025-11-22,2025-11-27,5,Rejected
EMP0471,Earned Leave,2025-08-24,2025-08-28,4,Rejected
EMP0472,Casual Leave,2026-01-25,2026-01-26,1,Approved
EMP0472,Sick Leave,2025-08-19,2025-08-21,2,Approved
EMP0472,Earned Leave,2025-07-12,2025-07-13,1,Approved
EMP0472,Earned Leave,2025-07-19,2025-07-20,1,Pending
EMP0472,Casual Leave,2025-04-10,2025-04-15,5,Pending
EMP0473,Casual Leave,2026-01-12,2026-01-15,3,Approved
EMP0473,Sick Leave,2025-05-16,2025-05-18,2,Approved
EMP0473,Casual Leave,2025-04-13,2025-04-16,3,Approved
EMP0473,Sick Leave,2025-04-18,2025-04-21,3,Rejected
EMP0473,Earned Leave,2026-01-31,2026-02-03,3,Rejected
EMP0473,Sick Leave,2025-10-28,2025-10-31,3,Pending
EMP0473,Sick Leave,2026-01-10,2026-01-14,4,Pending
EMP0473,Earned Leave,2025-04-21,2025-04-26,5,Pending
EMP0474,Casual Leave,2026-03-14,2026-03-19,5,Pending
EMP0474,Earned Leave,2025-11-26,2025-11-30,4,Rejected
EMP0475,Casual Leave,2026-02-04,2026-02-05,1,Rejected
EMP0475,Casual Leave,2025-08-14,2025-08-19,5,Rejected
EMP0476,Sick Leave,2025-08-02,2025-08-07,5,Pending
EMP0476,Sick Leave,2025-07-04,2025-07-07,3,Rejected
EMP0476,Sick Leave,2026-01-11,2026-01-12,1,Rejected
EMP0476,Casual Leave,2026-03-19,2026-03-20,1,Rejected
EMP0476,Earned Leave,2026-02-23,2026-02-24,1,Pending
EMP0477,Casual Leave,2025-10-22,2025-10-23,1,Approved
EMP0477,Earned Leave,2025-10-28,2025-11-01,4,Rejected
EMP0478,Earned Leave,2025-07-20,2025-07-25,5,Rejected
EMP0478,Casual Leave,2025-09-17,2025-09-21,4,Approved
EMP0478,Earned Leave,2025-08-24,2025-08-28,4,Pending
EMP0478,Sick Leave,2025-11-24,2025-11-29,5,Pending
EMP0478,Sick Leave,2025-07-11,2025-07-15,4,Approved
EMP0478,Sick Leave,2025-09-10,2025-09-11,1,Approved
EMP0478,Casual Leave,2026-02-04,2026-02-09,5,Pending
EMP0478,Earned Leave,2025-04-04,2025-04-06,2,Approved
EMP0479,Earned Leave,2025-05-03,2025-05-07,4,Rejected
EMP0479,Casual Leave,2025-04-01,2025-04-06,5,Approved
EMP0480,Sick Leave,2025-05-28,2025-05-31,3,Approved
EMP0480,Casual Leave,2026-03-22,2026-03-25,3,Rejected
EMP0480,Earned Leave,2025-08-05,2025-08-09,4,Rejected
EMP0481,Casual Leave,2026-03-23,2026-03-27,4,Approved
EMP0481,Sick Leave,2025-04-12,2025-04-14,2,Rejected
EMP0482,Casual Leave,2025-09-05,2025-09-08,3,Rejected
EMP0482,Earned Leave,2025-10-10,2025-10-12,2,Rejected
EMP0482,Casual Leave,2025-10-08,2025-10-10,2,Pending
EMP0483,Casual Leave,2025-03-27,2025-04-01,5,Approved
EMP0483,Sick Leave,2025-09-08,2025-09-13,5,Approved
EMP0483,Earned Leave,2025-10-17,2025-10-22,5,Pending
EMP0483,Casual Leave,2025-10-31,2025-11-02,2,Pending
EMP0483,Casual Leave,2025-08-25,2025-08-28,3,Pending
EMP0483,Casual Leave,2026-01-22,2026-01-24,2,Rejected
EMP0483,Earned Leave,2025-09-25,2025-09-30,5,Approved
EMP0483,Sick Leave,2025-12-14,2025-12-16,2,Approved
EMP0484,Sick Leave,2026-01-18,2026-01-19,1,Pending
EMP0484,Sick Leave,2025-05-09,2025-05-13,4,Rejected
EMP0484,Sick Leave,2025-09-13,2025-09-16,3,Approved
EMP0484,Sick Leave,2025-09-19,2025-09-24,5,Approved
EMP0484,Casual Leave,2025-08-16,2025-08-17,1,Rejected
EMP0484,Sick Leave,2025-05-09,2025-05-13,4,Approved
EMP0484,Sick Leave,2025-09-09,2025-09-14,5,Pending
EMP0484,Earned Leave,2026-03-04,2026-03-07,3,Approved
EMP0485,Sick Leave,2025-12-11,2025-12-12,1,Approved
EMP0485,Sick Leave,2026-02-25,2026-02-26,1,Pending
EMP0485,Earned Leave,2025-09-07,2025-09-11,4,Pending
EMP0486,Sick Leave,2025-08-09,2025-08-14,5,Approved
EMP0486,Casual Leave,2026-02-24,2026-02-25,1,Rejected
EMP0487,Sick Leave,2025-09-21,2025-09-23,2,Pending
EMP0487,Sick Leave,2025-12-21,2025-12-26,5,Rejected
EMP0487,Earned Leave,2025-11-07,2025-11-09,2,Rejected
EMP0487,Casual Leave,2026-02-04,2026-02-09,5,Rejected
EMP0487,Earned Leave,2026-01-24,2026-01-26,2,Approved
EMP0487,Casual Leave,2025-12-15,2025-12-16,1,Rejected
EMP0487,Casual Leave,2026-01-18,2026-01-21,3,Pending
EMP0488,Casual Leave,2025-07-08,2025-07-10,2,Rejected
EMP0488,Earned Leave,2025-08-20,2025-08-23,3,Rejected
EMP0488,Casual Leave,2026-02-15,2026-02-16,1,Rejected
EMP0489,Casual Leave,2025-04-01,2025-04-06,5,Rejected
EMP0489,Casual Leave,2026-02-13,2026-02-16,3,Rejected
EMP0489,Earned Leave,2026-02-11,2026-02-14,3,Pending
EMP0489,Sick Leave,2025-04-24,2025-04-25,1,Pending
EMP0489,Casual Leave,2026-01-16,2026-01-20,4,Pending
EMP0490,Sick Leave,2026-02-19,2026-02-22,3,Rejected
EMP0490,Earned Leave,2025-07-21,2025-07-22,1,Approved
EMP0490,Sick Leave,2025-05-12,2025-05-17,5,Approved
EMP0490,Casual Leave,2025-11-19,2025-11-21,2,Pending
EMP0490,Casual Leave,2025-04-02,2025-04-06,4,Rejected
EMP0490,Casual Leave,2025-09-16,2025-09-18,2,Approved
EMP0491,Casual Leave,2025-10-04,2025-10-05,1,Rejected
EMP0491,Casual Leave,2026-03-01,2026-03-02,1,Rejected
EMP0491,Sick Leave,2025-10-02,2025-10-04,2,Pending
EMP0491,Earned Leave,2026-01-13,2026-01-16,3,Rejected
EMP0491,Earned Leave,2025-08-09,2025-08-11,2,Rejected
EMP0491,Earned Leave,2025-06-08,2025-06-09,1,Pending
EMP0491,Earned Leave,2025-04-25,2025-04-28,3,Pending
EMP0491,Earned Leave,2026-03-22,2026-03-23,1,Approved
EMP0492,Sick Leave,2026-02-22,2026-02-26,4,Pending
EMP0492,Earned Leave,2025-07-03,2025-07-07,4,Pending
EMP0492,Sick Leave,2025-03-31,2025-04-01,1,Pending
EMP0492,Earned Leave,2026-01-09,2026-01-13,4,Approved
EMP0493,Sick Leave,2026-02-25,2026-03-01,4,Approved
EMP0493,Earned Leave,2025-10-30,2025-11-02,3,Approved
EMP0493,Sick Leave,2026-01-10,2026-01-12,2,Rejected
EMP0493,Sick Leave,2025-10-11,2025-10-13,2,Pending
EMP0493,Sick Leave,2026-01-08,2026-01-11,3,Rejected
EMP0493,Sick Leave,2026-01-02,2026-01-03,1,Rejected
EMP0493,Earned Leave,2025-06-10,2025-06-14,4,Pending
EMP0493,Casual Leave,2026-01-02,2026-01-06,4,Rejected
EMP0494,Sick Leave,2025-06-11,2025-06-13,2,Pending
EMP0494,Casual Leave,2025-05-01,2025-05-04,3,Approved
EMP0494,Casual Leave,2025-11-08,2025-11-13,5,Rejected
EMP0494,Earned Leave,2025-12-26,2025-12-30,4,Approved
EMP0494,Casual Leave,2025-07-14,2025-07-18,4,Rejected
EMP0494,Earned Leave,2025-04-09,2025-04-11,2,Rejected
EMP0494,Earned Leave,2026-03-16,2026-03-18,2,Rejected
EMP0495,Casual Leave,2026-03-11,2026-03-12,1,Approved
EMP0495,Casual Leave,2025-05-20,2025-05-22,2,Approved
EMP0495,Sick Leave,2025-06-15,2025-06-17,2,Pending
EMP0495,Sick Leave,2025-10-28,2025-11-02,5,Rejected
EMP0495,Casual Leave,2025-08-08,2025-08-12,4,Approved
EMP0496,Sick Leave,2025-10-12,2025-10-15,3,Pending
EMP0496,Earned Leave,2025-10-05,2025-10-07,2,Pending
EMP0497,Sick Leave,2025-10-26,2025-10-31,5,Pending
EMP0497,Earned Leave,2025-05-17,2025-05-21,4,Rejected
EMP0497,Sick Leave,2026-02-12,2026-02-17,5,Rejected
EMP0498,Casual Leave,2025-07-30,2025-08-04,5,Pending
EMP0498,Casual Leave,2025-09-03,2025-09-07,4,Rejected
EMP0498,Casual Leave,2025-10-06,2025-10-11,5,Approved
EMP0498,Earned Leave,2026-02-08,2026-02-11,3,Pending
EMP0498,Sick Leave,2025-04-01,2025-04-04,3,Rejected
EMP0498,Earned Leave,2025-04-11,2025-04-14,3,Approved
EMP0498,Sick Leave,2025-09-27,2025-10-01,4,Pending
EMP0499,Casual Leave,2025-09-08,2025-09-12,4,Pending
